id,expense_id,user_uid,amount,percentage,created_at,updated_at
split_0000000464,sexp_00000100,user_000003,41.01,33.33,,
split_0000000465,sexp_00000100,user_000007,41.01,33.33,,
split_0000000466,sexp_00000100,user_000008,41.01,33.33,,
split_0000000467,sexp_00000101,user_000003,61.83,33.33,,
split_0000000468,sexp_00000101,user_000007,61.83,33.33,,
split_0000000469,sexp_00000101,user_000008,61.82,33.33,,
split_0000000470,sexp_00000102,user_000003,56.03,33.33,,
split_0000000471,sexp_00000102,user_000007,56.03,33.33,,
split_0000000472,sexp_00000102,user_000008,56.02,33.33,,
split_0000000473,sexp_00000103,user_000003,27.53,33.33,,
split_0000000474,sexp_00000103,user_000007,27.53,33.33,,
split_0000000475,sexp_00000103,user_000008,27.52,33.33,,
split_0000000476,sexp_00000104,user_000003,16.74,28.5,,
split_0000000477,sexp_00000104,user_000007,19.82,33.73,,
split_0000000478,sexp_00000104,user_000008,22.19,37.77,,
split_0000000479,sexp_00000105,user_000003,29.48,33.33,,
split_0000000480,sexp_00000105,user_000007,29.48,33.33,,
split_0000000481,sexp_00000105,user_000008,29.48,33.33,,
split_0000000482,sexp_00000106,user_000003,30.0,33.33,,
split_0000000483,sexp_00000106,user_000007,30.0,33.33,,
split_0000000484,sexp_00000106,user_000008,30.0,33.33,,
split_0000000485,sexp_00000107,user_000003,14.6,33.33,,
split_0000000486,sexp_00000107,user_000007,14.6,33.33,,
split_0000000487,sexp_00000107,user_000008,14.6,33.33,,
split_0000000488,sexp_00000108,user_000003,28.28,33.33,,
split_0000000489,sexp_00000108,user_000007,28.28,33.33,,
split_0000000490,sexp_00000108,user_000008,28.29,33.33,,
split_0000000491,sexp_00000109,user_000003,28.0,33.33,,
split_0000000492,sexp_00000109,user_000007,28.0,33.33,,
split_0000000493,sexp_00000109,user_000008,28.0,33.33,,
split_0000000494,sexp_00000110,user_000003,23.79,33.33,,
split_0000000495,sexp_00000110,user_000007,23.79,33.33,,
split_0000000496,sexp_00000110,user_000008,23.8,33.33,,
split_0000000497,sexp_00000111,user_000003,107.91,33.33,,
split_0000000498,sexp_00000111,user_000007,107.91,33.33,,
split_0000000499,sexp_00000111,user_000008,107.9,33.33,,
split_0000000500,sexp_00000112,user_000003,216.45,33.33,,
split_0000000501,sexp_00000112,user_000007,216.45,33.33,,
split_0000000502,sexp_00000112,user_000008,216.44,33.33,,
split_0000000503,sexp_00000113,user_000003,16.98,33.33,,
split_0000000504,sexp_00000113,user_000007,16.98,33.33,,
split_0000000505,sexp_00000113,user_000008,16.97,33.33,,
split_0000000506,sexp_00000114,user_000003,41.35,33.33,,
split_0000000507,sexp_00000114,user_000007,41.35,33.33,,
split_0000000508,sexp_00000114,user_000008,41.35,33.33,,
split_0000000509,sexp_00000115,user_000003,33.62,33.33,,
split_0000000510,sexp_00000115,user_000007,33.62,33.33,,
split_0000000511,sexp_00000115,user_000008,33.61,33.33,,
split_0000000512,sexp_00000116,user_000003,22.86,33.33,,
split_0000000513,sexp_00000116,user_000007,22.86,33.33,,
split_0000000514,sexp_00000116,user_000008,22.85,33.33,,
split_0000000515,sexp_00000117,user_000003,69.32,31.4,,
split_0000000516,sexp_00000117,user_000007,71.68,32.47,,
split_0000000517,sexp_00000117,user_000008,79.79,36.14,,
split_0000000518,sexp_00000118,user_000003,42.49,49.09,,
split_0000000519,sexp_00000118,user_000007,36.03,41.63,,
split_0000000520,sexp_00000118,user_000008,8.03,9.28,,
split_0000000521,sexp_00000119,user_000003,34.42,21.02,,
split_0000000522,sexp_00000119,user_000007,20.5,12.52,,
split_0000000523,sexp_00000119,user_000008,108.8,66.46,,
split_0000000524,sexp_00000120,user_000003,19.91,33.33,,
split_0000000525,sexp_00000120,user_000007,19.91,33.33,,
split_0000000526,sexp_00000120,user_000008,19.91,33.33,,
split_0000000527,sexp_00000121,user_000003,41.11,33.33,,
split_0000000528,sexp_00000121,user_000007,41.11,33.33,,
split_0000000529,sexp_00000121,user_000008,41.12,33.33,,
split_0000000530,sexp_00000122,user_000003,30.82,33.33,,
split_0000000531,sexp_00000122,user_000007,30.82,33.33,,
split_0000000532,sexp_00000122,user_000008,30.83,33.33,,
split_0000000533,sexp_00000123,user_000003,31.6,33.33,,
split_0000000534,sexp_00000123,user_000007,31.6,33.33,,
split_0000000535,sexp_00000123,user_000008,31.59,33.33,,
split_0000000536,sexp_00000124,user_000003,21.52,33.33,,
split_0000000537,sexp_00000124,user_000007,21.52,33.33,,
split_0000000538,sexp_00000124,user_000008,21.53,33.33,,
split_0000000539,sexp_00000125,user_000003,23.37,25.58,,
split_0000000540,sexp_00000125,user_000007,23.77,26.01,,
split_0000000541,sexp_00000125,user_000008,44.24,48.41,,
split_0000000542,sexp_00000126,user_000003,21.47,33.33,,
split_0000000543,sexp_00000126,user_000007,21.47,33.33,,
split_0000000544,sexp_00000126,user_000008,21.47,33.33,,
split_0000000545,sexp_00000127,user_000003,22.76,33.33,,
split_0000000546,sexp_00000127,user_000007,22.76,33.33,,
split_0000000547,sexp_00000127,user_000008,22.77,33.33,,
split_0000000548,sexp_00000128,user_000003,30.67,33.33,,
split_0000000549,sexp_00000128,user_000007,30.67,33.33,,
split_0000000550,sexp_00000128,user_000008,30.68,33.33,,
split_0000000551,sexp_00000129,user_000003,55.24,33.33,,
split_0000000552,sexp_00000129,user_000007,55.24,33.33,,
split_0000000553,sexp_00000129,user_000008,55.24,33.33,,
split_0000000554,sexp_00000130,user_000003,42.68,33.33,,
split_0000000555,sexp_00000130,user_000007,42.68,33.33,,
split_0000000556,sexp_00000130,user_000008,42.69,33.33,,
split_0000000557,sexp_00000131,user_000003,18.06,15.43,,
split_0000000558,sexp_00000131,user_000007,33.34,28.49,,
split_0000000559,sexp_00000131,user_000008,65.64,56.08,,
split_0000000560,sexp_00000132,user_000003,35.35,33.33,,
split_0000000561,sexp_00000132,user_000007,35.35,33.33,,
split_0000000562,sexp_00000132,user_000008,35.36,33.33,,
split_0000000563,sexp_00000133,user_000003,56.77,33.33,,
split_0000000564,sexp_00000133,user_000007,56.77,33.33,,
split_0000000565,sexp_00000133,user_000008,56.76,33.33,,
split_0000000566,sexp_00000134,user_000003,33.04,33.33,,
split_0000000567,sexp_00000134,user_000007,33.04,33.33,,
split_0000000568,sexp_00000134,user_000008,33.03,33.33,,
split_0000000569,sexp_00000135,user_000003,17.55,33.33,,
split_0000000570,sexp_00000135,user_000007,17.55,33.33,,
split_0000000571,sexp_00000135,user_000008,17.54,33.33,,
split_0000000572,sexp_00000136,user_000003,17.81,33.33,,
split_0000000573,sexp_00000136,user_000007,17.81,33.33,,
split_0000000574,sexp_00000136,user_000008,17.82,33.33,,
split_0000000575,sexp_00000137,user_000003,22.95,33.33,,
split_0000000576,sexp_00000137,user_000007,22.95,33.33,,
split_0000000577,sexp_00000137,user_000008,22.95,33.33,,
split_0000000578,sexp_00000138,user_000003,54.1,33.33,,
split_0000000579,sexp_00000138,user_000007,54.1,33.33,,
split_0000000580,sexp_00000138,user_000008,54.1,33.33,,
split_0000000581,sexp_00000139,user_000003,10.48,11.18,,
split_0000000582,sexp_00000139,user_000007,30.85,32.9,,
split_0000000583,sexp_00000139,user_000008,52.43,55.92,,
split_0000000584,sexp_00000140,user_000003,38.95,36.57,,
split_0000000585,sexp_00000140,user_000007,44.04,41.34,,
split_0000000586,sexp_00000140,user_000008,23.54,22.09,,
split_0000000587,sexp_00000141,user_000003,38.2,42.08,,
split_0000000588,sexp_00000141,user_000007,19.42,21.4,,
split_0000000589,sexp_00000141,user_000008,33.15,36.52,,
split_0000000590,sexp_00000142,user_000003,26.35,16.31,,
split_0000000591,sexp_00000142,user_000007,74.96,46.38,,
split_0000000592,sexp_00000142,user_000008,60.29,37.31,,
split_0000000593,sexp_00000143,user_000003,66.88,33.33,,
split_0000000594,sexp_00000143,user_000007,66.88,33.33,,
split_0000000595,sexp_00000143,user_000008,66.88,33.33,,
split_0000000596,sexp_00000144,user_000003,60.56,33.33,,
split_0000000597,sexp_00000144,user_000007,60.56,33.33,,
split_0000000598,sexp_00000144,user_000008,60.57,33.33,,
split_0000000599,sexp_00000145,user_000003,72.4,43.2,,
split_0000000600,sexp_00000145,user_000007,79.19,47.25,,
split_0000000601,sexp_00000145,user_000008,16.01,9.55,,
split_0000000602,sexp_00000146,user_000003,98.47,33.33,,
split_0000000603,sexp_00000146,user_000007,98.47,33.33,,
split_0000000604,sexp_00000146,user_000008,98.47,33.33,,
split_0000000605,sexp_00000147,user_000003,38.59,44.92,,
split_0000000606,sexp_00000147,user_000007,11.76,13.68,,
split_0000000607,sexp_00000147,user_000008,35.57,41.4,,
split_0000000608,sexp_00000148,user_000003,17.31,33.33,,
split_0000000609,sexp_00000148,user_000007,17.31,33.33,,
split_0000000610,sexp_00000148,user_000008,17.31,33.33,,
split_0000000611,sexp_00000149,user_000003,35.52,37.14,,
split_0000000612,sexp_00000149,user_000007,22.34,23.36,,
split_0000000613,sexp_00000149,user_000008,37.77,39.5,,
split_0000000614,sexp_00000150,user_000003,55.07,33.33,,
split_0000000615,sexp_00000150,user_000007,55.07,33.33,,
split_0000000616,sexp_00000150,user_000008,55.07,33.33,,
split_0000000617,sexp_00000151,user_000003,27.93,20.67,,
split_0000000618,sexp_00000151,user_000007,19.75,14.62,,
split_0000000619,sexp_00000151,user_000008,87.44,64.71,,
split_0000000620,sexp_00000152,user_000003,16.22,33.33,,
split_0000000621,sexp_00000152,user_000007,16.22,33.33,,
split_0000000622,sexp_00000152,user_000008,16.22,33.33,,
split_0000000623,sexp_00000153,user_000003,76.68,33.33,,
split_0000000624,sexp_00000153,user_000007,76.68,33.33,,
split_0000000625,sexp_00000153,user_000008,76.68,33.33,,
split_0000000626,sexp_00000154,user_000003,102.81,33.33,,
split_0000000627,sexp_00000154,user_000007,102.81,33.33,,
split_0000000628,sexp_00000154,user_000008,102.8,33.33,,
split_0000000629,sexp_00000155,user_000003,64.41,33.33,,
split_0000000630,sexp_00000155,user_000007,64.41,33.33,,
split_0000000631,sexp_00000155,user_000008,64.42,33.33,,
split_0000000632,sexp_00000156,user_000003,55.04,33.33,,
split_0000000633,sexp_00000156,user_000007,55.04,33.33,,
split_0000000634,sexp_00000156,user_000008,55.05,33.33,,
split_0000000635,sexp_00000157,user_000003,28.09,28.58,,
split_0000000636,sexp_00000157,user_000007,31.46,32.01,,
split_0000000637,sexp_00000157,user_000008,38.71,39.4,,
split_0000000638,sexp_00000158,user_000003,48.18,27.53,,
split_0000000639,sexp_00000158,user_000007,50.37,28.78,,
split_0000000640,sexp_00000158,user_000008,76.46,43.69,,
split_0000000641,sexp_00000159,user_000003,44.72,33.33,,
split_0000000642,sexp_00000159,user_000007,44.72,33.33,,
split_0000000643,sexp_00000159,user_000008,44.72,33.33,,
split_0000000644,sexp_00000160,user_000003,22.39,33.33,,
split_0000000645,sexp_00000160,user_000007,22.39,33.33,,
split_0000000646,sexp_00000160,user_000008,22.38,33.33,,
split_0000000647,sexp_00000161,user_000003,19.36,33.33,,
split_0000000648,sexp_00000161,user_000007,19.36,33.33,,
split_0000000649,sexp_00000161,user_000008,19.37,33.33,,
split_0000000650,sexp_00000162,user_000021,502.6,16.67,,
split_0000000651,sexp_00000162,user_000031,502.6,16.67,,
split_0000000652,sexp_00000162,user_000032,502.6,16.67,,
split_0000000653,sexp_00000162,user_000042,502.6,16.67,,
split_0000000654,sexp_00000162,user_000043,502.6,16.67,,
split_0000000655,sexp_00000162,user_000052,502.61,16.67,,
split_0000000656,sexp_00000163,user_000021,309.1,16.67,,
split_0000000657,sexp_00000163,user_000031,309.1,16.67,,
split_0000000658,sexp_00000163,user_000032,309.1,16.67,,
split_0000000659,sexp_00000163,user_000042,309.1,16.67,,
split_0000000660,sexp_00000163,user_000043,309.1,16.67,,
split_0000000661,sexp_00000163,user_000052,309.1,16.67,,
split_0000000662,sexp_00000164,user_000021,79.62,9.73,,
split_0000000663,sexp_00000164,user_000031,278.19,34.0,,
split_0000000664,sexp_00000164,user_000032,232.16,28.37,,
split_0000000665,sexp_00000164,user_000042,97.56,11.92,,
split_0000000666,sexp_00000164,user_000043,95.28,11.64,,
split_0000000667,sexp_00000164,user_000052,35.52,4.34,,
split_0000000668,sexp_00000165,user_000021,300.76,16.67,,
split_0000000669,sexp_00000165,user_000031,300.76,16.67,,
split_0000000670,sexp_00000165,user_000032,300.76,16.67,,
split_0000000671,sexp_00000165,user_000042,300.76,16.67,,
split_0000000672,sexp_00000165,user_000043,300.76,16.67,,
split_0000000673,sexp_00000165,user_000052,300.79,16.67,,
split_0000000674,sexp_00000166,user_000021,446.81,24.59,,
split_0000000675,sexp_00000166,user_000031,199.4,10.97,,
split_0000000676,sexp_00000166,user_000032,467.62,25.74,,
split_0000000677,sexp_00000166,user_000042,306.9,16.89,,
split_0000000678,sexp_00000166,user_000043,348.57,19.18,,
split_0000000679,sexp_00000166,user_000052,47.66,2.62,,
split_0000000680,sexp_00000167,user_000021,938.39,16.67,,
split_0000000681,sexp_00000167,user_000031,938.39,16.67,,
split_0000000682,sexp_00000167,user_000032,938.39,16.67,,
split_0000000683,sexp_00000167,user_000042,938.39,16.67,,
split_0000000684,sexp_00000167,user_000043,938.39,16.67,,
split_0000000685,sexp_00000167,user_000052,938.41,16.67,,
split_0000000686,sexp_00000168,user_000021,154.04,16.67,,
split_0000000687,sexp_00000168,user_000031,154.04,16.67,,
split_0000000688,sexp_00000168,user_000032,154.04,16.67,,
split_0000000689,sexp_00000168,user_000042,154.04,16.67,,
split_0000000690,sexp_00000168,user_000043,154.04,16.67,,
split_0000000691,sexp_00000168,user_000052,154.02,16.67,,
split_0000000692,sexp_00000169,user_000021,151.81,16.67,,
split_0000000693,sexp_00000169,user_000031,151.81,16.67,,
split_0000000694,sexp_00000169,user_000032,151.81,16.67,,
split_0000000695,sexp_00000169,user_000042,151.81,16.67,,
split_0000000696,sexp_00000169,user_000043,151.81,16.67,,
split_0000000697,sexp_00000169,user_000052,151.8,16.67,,
split_0000000698,sexp_00000170,user_000021,93.51,9.04,,
split_0000000699,sexp_00000170,user_000031,302.39,29.24,,
split_0000000700,sexp_00000170,user_000032,195.58,18.91,,
split_0000000701,sexp_00000170,user_000042,261.27,25.26,,
split_0000000702,sexp_00000170,user_000043,140.95,13.63,,
split_0000000703,sexp_00000170,user_000052,40.49,3.91,,
split_0000000704,sexp_00000171,user_000021,212.09,16.67,,
split_0000000705,sexp_00000171,user_000031,212.09,16.67,,
split_0000000706,sexp_00000171,user_000032,212.09,16.67,,
split_0000000707,sexp_00000171,user_000042,212.09,16.67,,
split_0000000708,sexp_00000171,user_000043,212.09,16.67,,
split_0000000709,sexp_00000171,user_000052,212.1,16.67,,
split_0000000710,sexp_00000172,user_000021,249.39,16.67,,
split_0000000711,sexp_00000172,user_000031,249.39,16.67,,
split_0000000712,sexp_00000172,user_000032,249.39,16.67,,
split_0000000713,sexp_00000172,user_000042,249.39,16.67,,
split_0000000714,sexp_00000172,user_000043,249.39,16.67,,
split_0000000715,sexp_00000172,user_000052,249.37,16.67,,
split_0000000716,sexp_00000173,user_000021,24.53,16.67,,
split_0000000717,sexp_00000173,user_000031,24.53,16.67,,
split_0000000718,sexp_00000173,user_000032,24.53,16.67,,
split_0000000719,sexp_00000173,user_000042,24.53,16.67,,
split_0000000720,sexp_00000173,user_000043,24.53,16.67,,
split_0000000721,sexp_00000173,user_000052,24.55,16.67,,
split_0000000722,sexp_00000174,user_000021,13.26,16.67,,
split_0000000723,sexp_00000174,user_000031,13.26,16.67,,
split_0000000724,sexp_00000174,user_000032,13.26,16.67,,
split_0000000725,sexp_00000174,user_000042,13.26,16.67,,
split_0000000726,sexp_00000174,user_000043,13.26,16.67,,
split_0000000727,sexp_00000174,user_000052,13.28,16.67,,
split_0000000728,sexp_00000175,user_000021,20.85,16.67,,
split_0000000729,sexp_00000175,user_000031,20.85,16.67,,
split_0000000730,sexp_00000175,user_000032,20.85,16.67,,
split_0000000731,sexp_00000175,user_000042,20.85,16.67,,
split_0000000732,sexp_00000175,user_000043,20.85,16.67,,
split_0000000733,sexp_00000175,user_000052,20.85,16.67,,
split_0000000734,sexp_00000176,user_000021,10.37,16.67,,
split_0000000735,sexp_00000176,user_000031,10.37,16.67,,
split_0000000736,sexp_00000176,user_000032,10.37,16.67,,
split_0000000737,sexp_00000176,user_000042,10.37,16.67,,
split_0000000738,sexp_00000176,user_000043,10.37,16.67,,
split_0000000739,sexp_00000176,user_000052,10.35,16.67,,
split_0000000740,sexp_00000177,user_000021,29.35,16.67,,
split_0000000741,sexp_00000177,user_000031,29.35,16.67,,
split_0000000742,sexp_00000177,user_000032,29.35,16.67,,
split_0000000743,sexp_00000177,user_000042,29.35,16.67,,
split_0000000744,sexp_00000177,user_000043,29.35,16.67,,
split_0000000745,sexp_00000177,user_000052,29.36,16.67,,
split_0000000746,sexp_00000178,user_000021,25.03,16.67,,
split_0000000747,sexp_00000178,user_000031,25.03,16.67,,
split_0000000748,sexp_00000178,user_000032,25.03,16.67,,
split_0000000749,sexp_00000178,user_000042,25.03,16.67,,
split_0000000750,sexp_00000178,user_000043,25.03,16.67,,
split_0000000751,sexp_00000178,user_000052,25.05,16.67,,
split_0000000752,sexp_00000179,user_000021,24.65,18.08,,
split_0000000753,sexp_00000179,user_000031,33.42,24.51,,
split_0000000754,sexp_00000179,user_000032,31.97,23.45,,
split_0000000755,sexp_00000179,user_000042,14.85,10.89,,
split_0000000756,sexp_00000179,user_000043,28.06,20.58,,
split_0000000757,sexp_00000179,user_000052,3.4,2.49,,
split_0000000758,sexp_00000180,user_000021,52.84,23.7,,
split_0000000759,sexp_00000180,user_000031,39.75,17.83,,
split_0000000760,sexp_00000180,user_000032,49.18,22.06,,
split_0000000761,sexp_00000180,user_000042,25.49,11.43,,
split_0000000762,sexp_00000180,user_000043,50.3,22.56,,
split_0000000763,sexp_00000180,user_000052,5.39,2.41,,
split_0000000764,sexp_00000181,user_000021,34.11,16.67,,
split_0000000765,sexp_00000181,user_000031,34.11,16.67,,
split_0000000766,sexp_00000181,user_000032,34.11,16.67,,
split_0000000767,sexp_00000181,user_000042,34.11,16.67,,
split_0000000768,sexp_00000181,user_000043,34.11,16.67,,
split_0000000769,sexp_00000181,user_000052,34.1,16.67,,
split_0000000770,sexp_00000182,user_000021,16.0,16.67,,
split_0000000771,sexp_00000182,user_000031,16.0,16.67,,
split_0000000772,sexp_00000182,user_000032,16.0,16.67,,
split_0000000773,sexp_00000182,user_000042,16.0,16.67,,
split_0000000774,sexp_00000182,user_000043,16.0,16.67,,
split_0000000775,sexp_00000182,user_000052,16.01,16.67,,
split_0000000776,sexp_00000183,user_000021,8.78,16.67,,
split_0000000777,sexp_00000183,user_000031,8.78,16.67,,
split_0000000778,sexp_00000183,user_000032,8.78,16.67,,
split_0000000779,sexp_00000183,user_000042,8.78,16.67,,
split_0000000780,sexp_00000183,user_000043,8.78,16.67,,
