id,title,description,amount,category,created_at,updated_at,deleted_at,is_anomaly,roomspace_id,paid_by,split_type
sexp_00000169,Rent,Monthly rent,910.85,Rent,2023-09-10 11:26:06.974366,2023-09-10 11:26:06.974366,,False,roomspace_10,user_000032,EQUAL
sexp_00000170,Rent,Apartment rent,1034.19,Rent,2023-10-12 11:59:40.693263,2023-10-12 11:59:40.693263,,False,roomspace_10,user_000042,PERCENTAGE
sexp_00000171,Rent,[RAPID] Rent payment,1272.55,Rent,2023-11-18 17:58:00.389796,2023-11-18 17:58:00.389796,,True,roomspace_10,user_000042,EQUAL
sexp_00000172,Rent,Monthly rent,1496.32,Rent,2023-12-25 06:32:40.802007,2023-12-25 06:32:40.802007,,False,roomspace_10,user_000052,EQUAL
sexp_00000173,Utilities,Water bill,147.2,Utilities,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_10,user_000031,EQUAL
sexp_00000174,Utilities,Electricity bill,79.58,Utilities,2023-02-15 07:30:41.755880,2023-02-15 07:30:41.755880,,False,roomspace_10,user_000031,EQUAL
sexp_00000175,Utilities,Gas bill,125.1,Utilities,2023-03-28 21:38:45.929828,2023-03-28 21:38:45.929828,,False,roomspace_10,user_000021,EQUAL
sexp_00000176,Utilities,Electricity bill,62.2,Utilities,2023-05-10 03:40:44.680269,2023-05-10 03:40:44.680269,,False,roomspace_10,user_000031,EQUAL
sexp_00000177,Utilities,Electricity bill,176.11,Utilities,2023-06-15 08:37:02.793519,2023-06-15 08:37:02.793519,,False,roomspace_10,user_000031,EQUAL
sexp_00000178,Utilities,Water bill,150.2,Utilities,2023-07-21 12:41:23.895740,2023-07-21 12:41:23.895740,,False,roomspace_10,user_000042,EQUAL
sexp_00000179,Utilities,Electricity bill,136.34,Utilities,2023-09-04 04:10:19.539866,2023-09-04 04:10:19.539866,,False,roomspace_10,user_000032,EXACT
sexp_00000180,Utilities,Gas bill,222.95,Utilities,2023-10-10 02:30:57.928594,2023-10-10 02:30:57.928594,,False,roomspace_10,user_000032,PERCENTAGE
sexp_00000181,Utilities,Gas bill,204.65,Utilities,2023-11-20 06:35:28.625904,2023-11-20 06:35:28.625904,,False,roomspace_10,user_000032,EQUAL
sexp_00000182,Utilities,Water bill,96.01,Utilities,2023-12-29 11:36:38.210246,2023-12-29 11:36:38.210246,,False,roomspace_10,user_000032,EQUAL
sexp_00000183,Internet,Internet bill,52.65,Internet,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_10,user_000031,EQUAL
sexp_00000184,Internet,Internet bill,59.14,Internet,2023-01-28 04:00:12.140732,2023-01-28 04:00:12.140732,,False,roomspace_10,user_000052,EXACT
sexp_00000185,Internet,Broadband,47.62,Internet,2023-03-04 06:02:02.603086,2023-03-04 06:02:02.603086,,False,roomspace_10,user_000042,EQUAL
sexp_00000186,Internet,Broadband,105.86,Internet,2023-04-01 08:41:56.049372,2023-04-01 08:41:56.049372,,False,roomspace_10,user_000043,EQUAL
sexp_00000187,Internet,WiFi payment,151.33,Internet,2023-05-04 20:36:06.487141,2023-05-04 20:36:06.487141,,False,roomspace_10,user_000043,EQUAL
sexp_00000188,Internet,WiFi payment,101.29,Internet,2023-06-10 18:23:47.489394,2023-06-10 18:23:47.489394,,False,roomspace_10,user_000052,EXACT
sexp_00000189,Internet,WiFi payment,64.98,Internet,2023-07-15 04:12:54.945193,2023-07-15 04:12:54.945193,,False,roomspace_10,user_000021,EQUAL
sexp_00000190,Internet,WiFi payment,69.74,Internet,2023-08-10 19:52:32.196602,2023-08-10 19:52:32.196602,,False,roomspace_10,user_000021,PERCENTAGE
sexp_00000191,Internet,Broadband,81.22,Internet,2023-09-06 02:18:01.563362,2023-09-06 02:18:01.563362,,False,roomspace_10,user_000052,EQUAL
sexp_00000192,Internet,Broadband,36.9,Internet,2023-10-08 16:18:30.027909,2023-10-08 16:18:30.027909,,False,roomspace_10,user_000021,EQUAL
sexp_00000193,Internet,WiFi payment,157.2,Internet,2023-11-06 04:46:08.328927,2023-11-06 04:46:08.328927,,False,roomspace_10,user_000043,EQUAL
sexp_00000194,Internet,Internet bill,44.61,Internet,2023-12-07 04:37:14.563641,2023-12-07 04:37:14.563641,,False,roomspace_10,user_000032,EQUAL
sexp_00000195,Groceries,Walmart groceries,101.76,Groceries,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_10,user_000031,PERCENTAGE
sexp_00000196,Groceries,Walmart groceries,165.5,Groceries,2023-01-09 07:39:18.970686,2023-01-09 07:39:18.970686,,False,roomspace_10,user_000052,EQUAL
sexp_00000197,Groceries,Weekly groceries,40.57,Groceries,2023-01-19 00:18:19.877584,2023-01-19 00:18:19.877584,,False,roomspace_10,user_000021,EQUAL
sexp_00000198,Groceries,Weekly groceries,199.09,Groceries,2023-01-28 11:25:31.347288,2023-01-28 11:25:31.347288,,False,roomspace_10,user_000052,EQUAL
sexp_00000199,Groceries,Costco shopping,121.68,Groceries,2023-02-05 20:08:39.459154,2023-02-05 20:08:39.459154,,False,roomspace_10,user_000032,EQUAL
sexp_00000200,Groceries,Walmart groceries,117.72,Groceries,2023-02-14 21:02:40.495630,2023-02-14 21:02:40.495630,,False,roomspace_10,user_000031,PERCENTAGE
sexp_00000201,Groceries,Costco shopping,116.72,Groceries,2023-02-22 05:44:29.243488,2023-02-22 05:44:29.243488,,False,roomspace_10,user_000032,EQUAL
sexp_00000202,Groceries,Local supermarket,121.75,Groceries,2023-03-01 01:42:07.677065,2023-03-01 01:42:07.677065,,False,roomspace_10,user_000021,EQUAL
sexp_00000203,Groceries,Costco shopping,128.93,Groceries,2023-03-10 02:09:35.789081,2023-03-10 02:09:35.789081,,False,roomspace_10,user_000052,EQUAL
sexp_00000204,Groceries,Walmart groceries,69.43,Groceries,2023-03-18 07:06:25.133876,2023-03-18 07:06:25.133876,,False,roomspace_10,user_000042,EQUAL
sexp_00000205,Groceries,[DUPLICATE?] Target groceries,72.62,Groceries,2023-03-24 22:52:33.915399,2023-03-24 22:52:33.915399,,True,roomspace_10,user_000031,EXACT
sexp_00000206,Groceries,Local supermarket,37.02,Groceries,2023-04-03 12:55:19.518620,2023-04-03 12:55:19.518620,,False,roomspace_10,user_000031,PERCENTAGE
sexp_00000207,Groceries,Target groceries,122.31,Groceries,2023-04-12 04:06:52.972889,2023-04-12 04:06:52.972889,,False,roomspace_10,user_000052,EQUAL
sexp_00000208,Groceries,Costco shopping,64.74,Groceries,2023-04-19 13:34:44.066142,2023-04-19 13:34:44.066142,,False,roomspace_10,user_000032,PERCENTAGE
sexp_00000209,Groceries,Target groceries,61.96,Groceries,2023-04-28 07:10:41.626758,2023-04-28 07:10:41.626758,,False,roomspace_10,user_000031,EQUAL
sexp_00000210,Groceries,Target groceries,63.11,Groceries,2023-05-04 22:34:32.149400,2023-05-04 22:34:32.149400,,False,roomspace_10,user_000042,EQUAL
sexp_00000211,Groceries,Whole Foods,119.34,Groceries,2023-05-13 14:53:56.204973,2023-05-13 14:53:56.204973,,False,roomspace_10,user_000042,EQUAL
sexp_00000212,Groceries,Walmart groceries,117.49,Groceries,2023-05-23 04:44:44.927105,2023-05-23 04:44:44.927105,,False,roomspace_10,user_000052,EQUAL
sexp_00000213,Groceries,Whole Foods,95.53,Groceries,2023-06-01 11:57:06.538423,2023-06-01 11:57:06.538423,,False,roomspace_10,user_000031,PERCENTAGE
sexp_00000214,Groceries,Local supermarket,239.86,Groceries,2023-06-08 09:54:40.415936,2023-06-08 09:54:40.415936,,False,roomspace_10,user_000052,PERCENTAGE
sexp_00000215,Groceries,Costco shopping,79.25,Groceries,2023-06-17 00:32:18.140028,2023-06-17 00:32:18.140028,,False,roomspace_10,user_000021,PERCENTAGE
sexp_00000216,Groceries,Costco shopping,49.93,Groceries,2023-06-26 08:54:02.525564,2023-06-26 08:54:02.525564,,False,roomspace_10,user_000032,EQUAL
sexp_00000217,Groceries,Costco shopping,135.72,Groceries,2023-07-03 04:13:20.396459,2023-07-03 04:13:20.396459,,False,roomspace_10,user_000031,PERCENTAGE
sexp_00000218,Groceries,Target groceries,99.86,Groceries,2023-07-12 11:10:10.819451,2023-07-12 11:10:10.819451,,False,roomspace_10,user_000042,EQUAL
sexp_00000219,Groceries,Weekly groceries,89.64,Groceries,2023-07-19 10:27:55.408251,2023-07-19 10:27:55.408251,,False,roomspace_10,user_000042,EQUAL
sexp_00000220,Groceries,Weekly groceries,50.36,Groceries,2023-07-27 23:48:24.440862,2023-07-27 23:48:24.440862,,False,roomspace_10,user_000031,EXACT
sexp_00000221,Groceries,[DUPLICATE?] Walmart groceries,61.26,Groceries,2023-08-05 14:46:56.340698,2023-08-05 14:46:56.340698,,True,roomspace_10,user_000031,EQUAL
sexp_00000222,Groceries,Walmart groceries,143.64,Groceries,2023-08-12 10:02:12.783943,2023-08-12 10:02:12.783943,,False,roomspace_10,user_000042,EQUAL
sexp_00000223,Groceries,Whole Foods,119.59,Groceries,2023-08-19 16:19:57.313966,2023-08-19 16:19:57.313966,,False,roomspace_10,user_000031,PERCENTAGE
sexp_00000224,Groceries,Weekly groceries,93.05,Groceries,2023-08-27 09:17:14.280983,2023-08-27 09:17:14.280983,,False,roomspace_10,user_000021,EQUAL
sexp_00000225,Groceries,Local supermarket,127.61,Groceries,2023-09-05 17:41:33.575801,2023-09-05 17:41:33.575801,,False,roomspace_10,user_000042,PERCENTAGE
sexp_00000226,Groceries,Weekly groceries,76.34,Groceries,2023-09-14 18:20:44.938435,2023-09-14 18:20:44.938435,,False,roomspace_10,user_000052,EQUAL
sexp_00000227,Groceries,Target groceries,76.46,Groceries,2023-09-22 16:25:03.112127,2023-09-22 16:25:03.112127,,False,roomspace_10,user_000052,EQUAL
sexp_00000228,Groceries,Weekly groceries,114.3,Groceries,2023-09-29 16:14:14.320319,2023-09-29 16:14:14.320319,,False,roomspace_10,user_000032,PERCENTAGE
sexp_00000229,Groceries,Local supermarket,44.63,Groceries,2023-10-08 12:37:48.321836,2023-10-08 12:37:48.321836,,False,roomspace_10,user_000031,EQUAL
sexp_00000230,Groceries,Weekly groceries,405.32,Groceries,2023-10-16 22:05:12.383721,2023-10-16 22:05:12.383721,,False,roomspace_10,user_000043,EQUAL
sexp_00000231,Groceries,Walmart groceries,119.73,Groceries,2023-10-24 13:47:41.742972,2023-10-24 13:47:41.742972,,False,roomspace_10,user_000032,EQUAL
sexp_00000232,Groceries,Target groceries,104.98,Groceries,2023-11-03 08:23:31.171936,2023-11-03 08:23:31.171936,,False,roomspace_10,user_000042,EQUAL
sexp_00000233,Groceries,Whole Foods,359.18,Groceries,2023-11-10 15:31:32.665015,2023-11-10 15:31:32.665015,,False,roomspace_10,user_000043,EXACT
sexp_00000234,Groceries,Walmart groceries,67.4,Groceries,2023-11-17 09:23:37.184752,2023-11-17 09:23:37.184752,,False,roomspace_10,user_000021,PERCENTAGE
sexp_00000235,Groceries,Costco shopping,144.56,Groceries,2023-11-24 13:22:45.389415,2023-11-24 13:22:45.389415,,False,roomspace_10,user_000032,EQUAL
sexp_00000236,Groceries,[LATE NIGHT] Weekly groceries,41.79,Groceries,2023-12-01 08:38:33.674186,2023-12-01 08:38:33.674186,,True,roomspace_10,user_000042,EQUAL
sexp_00000237,Groceries,Weekly groceries,80.7,Groceries,2023-12-08 20:34:35.763444,2023-12-08 20:34:35.763444,,False,roomspace_10,user_000031,EQUAL
sexp_00000238,Groceries,Local supermarket,44.07,Groceries,2023-12-17 22:46:56.738473,2023-12-17 22:46:56.738473,,False,roomspace_10,user_000021,EQUAL
sexp_00000239,Groceries,Target groceries,173.9,Groceries,2023-12-25 02:20:27.562520,2023-12-25 02:20:27.562520,,False,roomspace_10,user_000032,EQUAL
sexp_00000240,Household Items,Kitchen items,54.35,Household Items,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_10,user_000031,EQUAL
sexp_00000241,Household Items,Kitchen items,83.26,Household Items,2023-09-16 03:04:46.450568,2023-09-16 03:04:46.450568,,False,roomspace_10,user_000032,EXACT
sexp_00000242,Rent,Monthly rent,1208.91,Rent,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_100,user_000400,EXACT
sexp_00000243,Rent,Monthly rent,2109.9,Rent,2023-01-28 12:07:41.858027,2023-01-28 12:07:41.858027,,False,roomspace_100,user_000300,EQUAL
sexp_00000244,Rent,Monthly rent,2197.0,Rent,2023-03-01 18:40:32.652387,2023-03-01 18:40:32.652387,,False,roomspace_100,user_000300,EXACT
sexp_00000245,Rent,Apartment rent,1062.32,Rent,2023-03-29 13:22:10.153159,2023-03-29 13:22:10.153159,,False,roomspace_100,user_000300,PERCENTAGE
sexp_00000246,Rent,Apartment rent,2823.2,Rent,2023-04-26 05:56:55.675364,2023-04-26 05:56:55.675364,,False,roomspace_100,user_000400,PERCENTAGE
sexp_00000247,Rent,Apartment rent,4183.0,Rent,2023-05-30 17:17:07.840564,2023-05-30 17:17:07.840564,,False,roomspace_100,user_000504,EQUAL
sexp_00000248,Rent,[DUPLICATE?] Rent payment,1441.68,Rent,2023-07-06 16:41:02.962540,2023-07-06 16:41:02.962540,,True,roomspace_100,user_000300,EQUAL
sexp_00000249,Rent,Apartment rent,985.6,Rent,2023-08-11 06:23:59.598713,2023-08-11 06:23:59.598713,,False,roomspace_100,user_000400,EQUAL
sexp_00000250,Rent,Rent payment,1210.08,Rent,2023-09-07 18:40:12.682999,2023-09-07 18:40:12.682999,,False,roomspace_100,user_000400,EXACT
sexp_00000251,Rent,Apartment rent,2500.64,Rent,2023-10-04 17:23:43.002543,2023-10-04 17:23:43.002543,,False,roomspace_100,user_000504,EXACT
sexp_00000252,Rent,Rent payment,2357.84,Rent,2023-11-11 20:00:09.428570,2023-11-11 20:00:09.428570,,False,roomspace_100,user_000504,EQUAL
sexp_00000253,Rent,Rent payment,1546.86,Rent,2023-12-14 14:31:42.171548,2023-12-14 14:31:42.171548,,False,roomspace_100,user_000400,EQUAL
sexp_00000254,Utilities,Gas bill,196.07,Utilities,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_100,user_000300,EXACT
sexp_00000255,Utilities,Gas bill,92.45,Utilities,2023-02-03 14:25:15.724029,2023-02-03 14:25:15.724029,,False,roomspace_100,user_000400,EQUAL
sexp_00000256,Utilities,Water bill,297.78,Utilities,2023-03-16 17:46:04.423602,2023-03-16 17:46:04.423602,,False,roomspace_100,user_000504,EQUAL
sexp_00000257,Utilities,Gas bill,268.83,Utilities,2023-04-24 06:47:13.839344,2023-04-24 06:47:13.839344,,False,roomspace_100,user_000504,EQUAL
sexp_00000258,Utilities,Electricity bill,283.15,Utilities,2023-05-25 17:52:32.329772,2023-05-25 17:52:32.329772,,False,roomspace_100,user_000504,EQUAL
sexp_00000259,Utilities,Gas bill,329.99,Utilities,2023-07-03 07:33:02.132332,2023-07-03 07:33:02.132332,,False,roomspace_100,user_000504,EQUAL
sexp_00000260,Utilities,Gas bill,244.18,Utilities,2023-08-13 03:33:39.501582,2023-08-13 03:33:39.501582,,False,roomspace_100,user_000504,EXACT
sexp_00000261,Utilities,Utility payment,317.66,Utilities,2023-09-15 11:15:19.242632,2023-09-15 11:15:19.242632,,False,roomspace_100,user_000504,EQUAL
sexp_00000262,Utilities,Gas bill,269.08,Utilities,2023-10-25 06:52:24.273100,2023-10-25 06:52:24.273100,,False,roomspace_100,user_000400,EQUAL
sexp_00000263,Utilities,Gas bill,93.42,Utilities,2023-11-23 16:46:49.655941,2023-11-23 16:46:49.655941,,False,roomspace_100,user_000400,EQUAL
sexp_00000264,Utilities,Utility payment,100.41,Utilities,2023-12-29 06:22:05.360004,2023-12-29 06:22:05.360004,,False,roomspace_100,user_000400,EXACT
sexp_00000265,Internet,Broadband,128.97,Internet,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_100,user_000504,EQUAL
sexp_00000266,Internet,Internet bill,88.38,Internet,2023-02-05 07:46:13.980163,2023-02-05 07:46:13.980163,,False,roomspace_100,user_000504,EQUAL
sexp_00000267,Internet,Internet bill,67.44,Internet,2023-03-18 00:00:48.958563,2023-03-18 00:00:48.958563,,False,roomspace_100,user_000400,EQUAL
sexp_00000268,Internet,Broadband,120.31,Internet,2023-04-19 00:18:28.491285,2023-04-19 00:18:28.491285,,False,roomspace_100,user_000300,PERCENTAGE
sexp_00000269,Internet,Broadband,139.04,Internet,2023-05-22 19:52:49.567002,2023-05-22 19:52:49.567002,,False,roomspace_100,user_000504,EQUAL
sexp_00000270,Internet,Internet bill,91.32,Internet,2023-07-02 08:05:06.158350,2023-07-02 08:05:06.158350,,False,roomspace_100,user_000400,EQUAL
sexp_00000271,Internet,WiFi payment,78.52,Internet,2023-08-13 22:50:41.943323,2023-08-13 22:50:41.943323,,False,roomspace_100,user_000400,EQUAL
sexp_00000272,Internet,Broadband,49.35,Internet,2023-09-23 00:13:20.947773,2023-09-23 00:13:20.947773,,False,roomspace_100,user_000400,EQUAL
sexp_00000273,Internet,Internet bill,70.82,Internet,2023-10-26 09:55:31.793980,2023-10-26 09:55:31.793980,,False,roomspace_100,user_000504,EXACT
sexp_00000274,Internet,[LATE NIGHT] Internet bill,83.76,Internet,2023-12-01 05:08:34.478128,2023-12-01 05:08:34.478128,,True,roomspace_100,user_000400,EQUAL
sexp_00000275,Groceries,Target groceries,110.6,Groceries,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_100,user_000400,EQUAL
sexp_00000276,Groceries,Local supermarket,188.21,Groceries,2023-01-09 02:21:42.050482,2023-01-09 02:21:42.050482,,False,roomspace_100,user_000400,EQUAL
sexp_00000277,Groceries,Costco shopping,52.52,Groceries,2023-01-19 16:40:20.732336,2023-01-19 16:40:20.732336,,False,roomspace_100,user_000400,EQUAL
sexp_00000278,Groceries,Whole Foods,96.75,Groceries,2023-01-30 00:36:50.847676,2023-01-30 00:36:50.847676,,False,roomspace_100,user_000400,EQUAL
sexp_00000279,Groceries,Target groceries,124.26,Groceries,2023-02-08 20:41:26.963338,2023-02-08 20:41:26.963338,,False,roomspace_100,user_000400,EQUAL
sexp_00000280,Groceries,Target groceries,58.09,Groceries,2023-02-20 10:47:03.920533,2023-02-20 10:47:03.920533,,False,roomspace_100,user_000400,EQUAL
sexp_00000281,Groceries,Walmart groceries,258.45,Groceries,2023-02-28 14:08:56.285578,2023-02-28 14:08:56.285578,,False,roomspace_100,user_000300,EQUAL
sexp_00000282,Groceries,Target groceries,73.99,Groceries,2023-03-09 18:12:59.526679,2023-03-09 18:12:59.526679,,False,roomspace_100,user_000504,EXACT
sexp_00000283,Groceries,Walmart groceries,364.38,Groceries,2023-03-17 18:25:29.919454,2023-03-17 18:25:29.919454,,False,roomspace_100,user_000504,EQUAL
sexp_00000284,Groceries,Walmart groceries,234.31,Groceries,2023-03-26 02:52:41.719711,2023-03-26 02:52:41.719711,,False,roomspace_100,user_000300,EQUAL
sexp_00000285,Groceries,Local supermarket,103.53,Groceries,2023-04-03 13:56:26.922112,2023-04-03 13:56:26.922112,,False,roomspace_100,user_000400,PERCENTAGE
sexp_00000286,Groceries,Weekly groceries,262.43,Groceries,2023-04-13 22:42:22.658647,2023-04-13 22:42:22.658647,,False,roomspace_100,user_000504,EQUAL
sexp_00000287,Groceries,Target groceries,99.9,Groceries,2023-04-24 06:06:54.463837,2023-04-24 06:06:54.463837,,False,roomspace_100,user_000400,EQUAL
sexp_00000288,Groceries,Walmart groceries,107.09,Groceries,2023-05-03 00:27:58.886847,2023-05-03 00:27:58.886847,,False,roomspace_100,user_000400,EQUAL
sexp_00000289,Groceries,Costco shopping,116.1,Groceries,2023-05-13 15:48:39.070521,2023-05-13 15:48:39.070521,,False,roomspace_100,user_000300,EQUAL
sexp_00000290,Groceries,Walmart groceries,133.21,Groceries,2023-05-21 17:50:04.830318,2023-05-21 17:50:04.830318,,False,roomspace_100,user_000300,EQUAL
sexp_00000291,Groceries,Weekly groceries,138.7,Groceries,2023-05-30 06:58:41.160669,2023-05-30 06:58:41.160669,,False,roomspace_100,user_000400,EQUAL
sexp_00000292,Groceries,[RARE CATEGORY] Local supermarket,185.18,Groceries,2023-06-10 05:33:02.507732,2023-06-10 05:33:02.507732,,True,roomspace_100,user_000504,EXACT
sexp_00000293,Groceries,Target groceries,124.25,Groceries,2023-06-19 07:17:51.788252,2023-06-19 07:17:51.788252,,False,roomspace_100,user_000300,EQUAL
sexp_00000294,Groceries,Whole Foods,211.07,Groceries,2023-06-29 13:57:20.983149,2023-06-29 13:57:20.983149,,False,roomspace_100,user_000300,EQUAL
sexp_00000295,Groceries,Target groceries,79.26,Groceries,2023-07-08 22:51:26.472781,2023-07-08 22:51:26.472781,,False,roomspace_100,user_000400,EQUAL
sexp_00000296,Groceries,Local supermarket,165.59,Groceries,2023-07-20 07:50:45.784649,2023-07-20 07:50:45.784649,,False,roomspace_100,user_000400,EQUAL
sexp_00000297,Groceries,Target groceries,153.13,Groceries,2023-07-31 09:43:38.122797,2023-07-31 09:43:38.122797,,False,roomspace_100,user_000300,EQUAL
sexp_00000298,Groceries,Whole Foods,198.63,Groceries,2023-08-10 19:33:36.746661,2023-08-10 19:33:36.746661,,False,roomspace_100,user_000504,EQUAL
sexp_00000299,Groceries,Weekly groceries,207.51,Groceries,2023-08-20 19:03:44.737828,2023-08-20 19:03:44.737828,,False,roomspace_100,user_000300,PERCENTAGE
sexp_00000300,Groceries,Whole Foods,115.11,Groceries,2023-08-29 00:49:21.403108,2023-08-29 00:49:21.403108,,False,roomspace_100,user_000504,EQUAL
sexp_00000301,Groceries,Weekly groceries,164.57,Groceries,2023-09-09 06:24:43.603296,2023-09-09 06:24:43.603296,,False,roomspace_100,user_000300,EQUAL
sexp_00000302,Groceries,Whole Foods,79.23,Groceries,2023-09-20 06:36:52.314520,2023-09-20 06:36:52.314520,,False,roomspace_100,user_000504,EQUAL
sexp_00000303,Groceries,Local supermarket,188.64,Groceries,2023-09-30 08:24:17.017692,2023-09-30 08:24:17.017692,,False,roomspace_100,user_000300,EQUAL
